#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 04 05 08 00  70  8.0  9.1 99.00 99.00 99.00 999 1020.9  -1.1 999.0  -7.3 99.0 99.00
2015 04 05 09 00  63  8.8  9.8 99.00 99.00 99.00 999 1020.8  -1.7 999.0  -7.7 99.0 99.00
2015 04 05 10 00  79  9.0  9.7 99.00 99.00 99.00 999 1020.6  -2.1 999.0  -6.8 99.0 99.00
2015 04 05 11 00  80  8.4 10.0 99.00 99.00 99.00 999 1021.0  -2.4 999.0  -7.2 99.0 99.00
2015 04 05 12 00  79  7.4  8.1 99.00 99.00 99.00 999 1021.9  -2.6 999.0  -7.8 99.0 99.00
2015 04 05 13 00  63  6.8  7.9 99.00 99.00 99.00 999 1022.4  -2.4 999.0  -7.4 99.0 99.00
2015 04 05 14 00  70  6.8  7.5 99.00 99.00 99.00 999 1022.4  -2.7 999.0  -8.6 99.0 99.00
2015 04 05 15 00  77  6.3  7.7 99.00 99.00 99.00 999 1022.7  -2.8 999.0  -8.6 99.0 99.00
2015 04 05 16 00  67  5.8  7.8 99.00 99.00 99.00 999 1022.9  -2.7 999.0  -9.6 99.0 99.00
2015 04 05 17 00  74  5.4  6.2 99.00 99.00 99.00 999 1022.9  -2.5 999.0  -9.3 99.0 99.00
2015 04 05 18 00  67  5.0  6.4 99.00 99.00 99.00 999 1022.5  -2.4 999.0  -8.5 99.0 99.00
2015 04 05 19 00  87  6.7  7.5 99.00 99.00 99.00 999 1022.4  -2.5 999.0  -9.2 99.0 99.00
2015 04 05 20 00  95  6.3  7.1 99.00 99.00 99.00 999 1021.8  -2.2 999.0  -9.2 99.0 99.00
2015 04 05 21 00  83  5.8  6.4 99.00 99.00 99.00 999 1020.8  -1.8 999.0  -9.3 99.0 99.00
2015 04 05 22 00 104  4.8  5.4 99.00 99.00 99.00 999 1020.4  -1.2 999.0 -11.3 99.0 99.00
2015 04 05 23 00 102  5.3  5.8 99.00 99.00 99.00 999 1020.3  -1.3 999.0 -10.4 99.0 99.00
2015 04 06 00 00 110  3.3  3.9 99.00 99.00 99.00 999 1020.6  -1.3 999.0  -9.8 99.0 99.00
2015 04 06 01 00 109  3.8  4.6 99.00 99.00 99.00 999 1020.6  -1.3 999.0  -9.6 99.0 99.00
2015 04 06 02 00  63  4.4  5.3 99.00 99.00 99.00 999 1020.5  -1.2 999.0  -8.2 99.0 99.00
2015 04 06 03 00  62  6.6  7.2 99.00 99.00 99.00 999 1020.2  -1.3 999.0  -9.0 99.0 99.00
2015 04 06 04 00  75  6.7  7.5 99.00 99.00 99.00 999 1020.1  -1.2 999.0  -7.4 99.0 99.00
2015 04 06 05 00  67  6.8  7.7 99.00 99.00 99.00 999 1020.0  -1.1 999.0  -7.4 99.0 99.00
2015 04 06 06 00  73  5.2  6.1 99.00 99.00 99.00 999 1020.4  -1.0 999.0  -7.1 99.0 99.00
2015 04 06 07 00  62  4.4  4.7 99.00 99.00 99.00 999 1020.7  -0.7 999.0  -6.2 99.0 99.00
2015 04 06 08 00  46  5.3  5.6 99.00 99.00 99.00 999 1020.7  -0.6 999.0  -4.7 99.0 99.00
2015 04 06 09 00  31  6.0  7.2 99.00 99.00 99.00 999 1020.9  -0.3 999.0  -3.5 99.0 99.00
2015 04 06 10 00  31  7.4  8.2 99.00 99.00 99.00 999 1021.3  -0.5 999.0  -5.0 99.0 99.00
2015 04 06 11 00  42  8.4  9.2 99.00 99.00 99.00 999 1021.4  -0.5 999.0  -5.1 99.0 99.00
2015 04 06 12 00  39  8.9  9.7 99.00 99.00 99.00 999 1021.6  -0.5 999.0  -4.1 99.0 99.00
2015 04 06 13 00  47  8.9  9.6 99.00 99.00 99.00 999 1022.4  -0.4 999.0  -4.9 99.0 99.00
2015 04 06 14 00  43  9.8 10.5 99.00 99.00 99.00 999 1022.8  -0.7 999.0  -4.1 99.0 99.00
2015 04 06 15 00  51  9.6 10.0 99.00 99.00 99.00 999 1023.3  -0.4 999.0  -4.5 99.0 99.00
2015 04 06 16 00  54 10.2 11.2 99.00 99.00 99.00 999 1023.7  -0.9 999.0  -4.2 99.0 99.00
2015 04 06 17 00  64  9.5 10.3 99.00 99.00 99.00 999 1024.0  -1.1 999.0  -4.9 99.0 99.00
2015 04 06 18 00  72  8.3  9.5 99.00 99.00 99.00 999 1024.2  -1.0 999.0  -5.0 99.0 99.00
2015 04 06 19 00  76  7.5  8.0 99.00 99.00 99.00 999 1024.3  -1.0 999.0  -5.0 99.0 99.00
2015 04 06 20 00  85  7.3  7.9 99.00 99.00 99.00 999 1024.0  -0.8 999.0  -4.4 99.0 99.00
2015 04 06 21 00  95  7.3  8.1 99.00 99.00 99.00 999 1023.6  -0.4 999.0  -5.0 99.0 99.00
2015 04 06 22 00 100  5.1  5.7 99.00 99.00 99.00 999 1024.0   0.3 999.0  -4.3 99.0 99.00
2015 04 06 23 00  69  4.4  4.7 99.00 99.00 99.00 999 1024.0   0.5 999.0  -3.6 99.0 99.00
2015 04 07 00 00  85  5.5  5.9 99.00 99.00 99.00 999 1024.1   0.3 999.0  -4.5 99.0 99.00
2015 04 07 01 00  63  5.6  6.3 99.00 99.00 99.00 999 1024.5   0.3 999.0  -3.8 99.0 99.00
2015 04 07 02 00  54  6.2  6.4 99.00 99.00 99.00 999 1025.6   0.3 999.0  -3.3 99.0 99.00
2015 04 07 03 00  76  5.6  6.3 99.00 99.00 99.00 999 1026.2   0.3 999.0  -2.7 99.0 99.00
2015 04 07 04 00  73  5.7  6.4 99.00 99.00 99.00 999 1026.5   0.4 999.0  -3.6 99.0 99.00
2015 04 07 05 00  64  6.0  6.5 99.00 99.00 99.00 999 1026.7   0.6 999.0  -3.4 99.0 99.00
2015 04 07 06 00  47  6.8  7.3 99.00 99.00 99.00 999 1027.0   0.6 999.0  -2.5 99.0 99.00
2015 04 07 07 00  50  8.6  9.4 99.00 99.00 99.00 999 1026.7   0.5 999.0  -2.9 99.0 99.00
2015 04 07 08 00  54  9.2  9.9 99.00 99.00 99.00 999 1026.5   0.4 999.0  -2.8 99.0 99.00
2015 04 07 09 00  57  9.1 10.0 99.00 99.00 99.00 999 1027.1   0.3 999.0  -3.3 99.0 99.00
2015 04 07 10 00  67  9.2 10.9 99.00 99.00 99.00 999 1027.2   0.3 999.0  -4.2 99.0 99.00
2015 04 07 11 00  73  9.3 10.1 99.00 99.00 99.00 999 1027.4   0.2 999.0  -4.1 99.0 99.00
2015 04 07 12 00  75 11.2 12.3 99.00 99.00 99.00 999 1027.8   0.3 999.0  -6.7 99.0 99.00
2015 04 07 13 00  83 10.5 11.8 99.00 99.00 99.00 999 1028.6   0.3 999.0  -6.1 99.0 99.00
2015 04 07 14 00  80 10.5 12.7 99.00 99.00 99.00 999 1028.5   0.3 999.0  -6.7 99.0 99.00
2015 04 07 15 00  82 10.5 12.5 99.00 99.00 99.00 999 1029.2   0.4 999.0  -6.5 99.0 99.00
2015 04 07 16 00  78 10.1 11.1 99.00 99.00 99.00 999 1029.8   0.4 999.0  -6.0 99.0 99.00
2015 04 07 17 00  74 10.9 11.8 99.00 99.00 99.00 999 1029.9   0.5 999.0  -6.9 99.0 99.00
2015 04 07 18 00  77 11.0 12.0 99.00 99.00 99.00 999 1029.6   0.5 999.0  -7.1 99.0 99.00
2015 04 07 19 00  64 12.2 13.4 99.00 99.00 99.00 999 1028.6   0.4 999.0  -5.9 99.0 99.00
2015 04 07 20 00  60 13.1 14.7 99.00 99.00 99.00 999 1028.0   0.5 999.0  -6.5 99.0 99.00
2015 04 07 21 00  57 13.3 14.6 99.00 99.00 99.00 999 1026.9   0.6 999.0  -6.8 99.0 99.00
2015 04 07 22 00  61 14.0 15.5 99.00 99.00 99.00 999 1026.0   0.5 999.0  -6.0 99.0 99.00
2015 04 07 23 00  61 13.7 15.1 99.00 99.00 99.00 999 1025.4   0.5 999.0  -5.4 99.0 99.00
2015 04 08 00 00  59 13.5 14.8 99.00 99.00 99.00 999 1024.7   0.6 999.0  -4.5 99.0 99.00
2015 04 08 01 00  62 11.9 13.6 99.00 99.00 99.00 999 1024.2   0.6 999.0  -3.3 99.0 99.00
2015 04 08 02 00  74 12.4 14.2 99.00 99.00 99.00 999 1024.3   0.8 999.0  -3.9 99.0 99.00
2015 04 08 03 00  82 11.8 13.0 99.00 99.00 99.00 999 1024.8   0.9 999.0  -3.9 99.0 99.00
2015 04 08 04 00  80 12.5 14.2 99.00 99.00 99.00 999 1024.0   0.8 999.0  -3.7 99.0 99.00
2015 04 08 05 00  84 11.0 12.2 99.00 99.00 99.00 999 1023.8   1.0 999.0  -4.3 99.0 99.00
2015 04 08 06 00  80  8.0  8.9 99.00 99.00 99.00 999 1023.3   0.9 999.0  -3.0 99.0 99.00
2015 04 08 07 00  69  7.7  8.5 99.00 99.00 99.00 999 1022.5   0.3 999.0  -2.4 99.0 99.00
2015 04 08 08 00  52  6.5  7.3 99.00 99.00 99.00 999 1022.1   0.3 999.0  -1.8 99.0 99.00
2015 04 08 09 00  45  7.3  8.0 99.00 99.00 99.00 999 1021.4  -0.2 999.0  -1.0 99.0 99.00
2015 04 08 10 00  38  7.6  8.5 99.00 99.00 99.00 999 1021.5  -0.2 999.0  -0.7 99.0 99.00
2015 04 08 11 00  47  7.9  8.9 99.00 99.00 99.00 999 1021.4  -0.1 999.0  -0.6 99.0 99.00
2015 04 08 12 00  63  8.6  9.5 99.00 99.00 99.00 999 1021.1   0.2 999.0  -0.3 99.0 99.00
2015 04 08 13 00  68  9.1 10.1 99.00 99.00 99.00 999 1020.9   0.2 999.0  -0.2 99.0 99.00
2015 04 08 14 00  91  8.3  8.9 99.00 99.00 99.00 999 1021.6   0.3 999.0  -0.1 99.0 99.00
2015 04 08 15 00  94  4.8  5.1 99.00 99.00 99.00 999 1021.4   0.5 999.0   0.1 99.0 99.00
2015 04 08 16 00  97  4.5  5.3 99.00 99.00 99.00 999 1021.0   0.6 999.0   0.3 99.0 99.00
2015 04 08 17 00  88  4.2  4.5 99.00 99.00 99.00 999 1020.8   0.8 999.0   0.6 99.0 99.00
2015 04 08 18 00  66  4.7  5.1 99.00 99.00 99.00 999 1020.2   0.9 999.0   0.7 99.0 99.00
2015 04 08 19 00  48  5.8  6.7 99.00 99.00 99.00 999 1019.4   0.9 999.0   0.7 99.0 99.00
2015 04 08 20 00  67  5.9  6.8 99.00 99.00 99.00 999 1019.0   1.0 999.0   0.8 99.0 99.00
2015 04 08 21 00  61  6.0  6.5 99.00 99.00 99.00 999 1018.9   0.8 999.0   0.5 99.0 99.00
2015 04 08 22 00  54  6.0  6.6 99.00 99.00 99.00 999 1019.1   0.8 999.0   0.5 99.0 99.00
2015 04 08 23 00  39  6.4  6.8 99.00 99.00 99.00 999 1018.5   0.8 999.0   0.4 99.0 99.00
2015 04 09 00 00  41  6.7  7.5 99.00 99.00 99.00 999 1018.0   0.8 999.0   0.4 99.0 99.00
2015 04 09 01 00  46  6.9  8.0 99.00 99.00 99.00 999 1017.8   0.8 999.0   0.4 99.0 99.00
2015 04 09 02 00  50  8.0  9.0 99.00 99.00 99.00 999 1017.5   0.9 999.0   0.4 99.0 99.00
2015 04 09 03 00  49  8.0  8.8 99.00 99.00 99.00 999 1017.2   0.9 999.0   0.4 99.0 99.00
2015 04 09 04 00  60  8.6  9.5 99.00 99.00 99.00 999 1017.2   1.0 999.0   0.4 99.0 99.00
2015 04 09 05 00  49  7.6  8.7 99.00 99.00 99.00 999 1017.1   1.0 999.0   0.3 99.0 99.00
2015 04 09 06 00  49  7.8  8.4 99.00 99.00 99.00 999 1016.1   1.0 999.0   0.3 99.0 99.00
2015 04 09 07 00  62  7.4  8.0 99.00 99.00 99.00 999 1014.8   1.1 999.0   0.6 99.0 99.00
2015 04 09 08 00  67  7.5  8.3 99.00 99.00 99.00 999 1013.7   1.3 999.0   0.6 99.0 99.00
2015 04 09 09 00  78  6.4  7.2 99.00 99.00 99.00 999 1013.6   1.4 999.0   0.5 99.0 99.00
2015 04 09 10 00  60  5.7  6.2 99.00 99.00 99.00 999 1012.7   1.3 999.0   0.7 99.0 99.00
2015 04 09 11 00  53  7.9  8.5 99.00 99.00 99.00 999 1011.6   1.2 999.0   0.5 99.0 99.00
2015 04 09 12 00  67  4.1  4.5 99.00 99.00 99.00 999 1013.1   1.2 999.0   0.6 99.0 99.00
2015 04 09 13 00  48  6.4  7.3 99.00 99.00 99.00 999 1013.0   1.1 999.0   0.3 99.0 99.00
2015 04 09 14 00  58  9.9 10.8 99.00 99.00 99.00 999 1011.8   0.7 999.0   0.0 99.0 99.00
2015 04 09 15 00  50  6.6  7.2 99.00 99.00 99.00 999 1011.5   0.7 999.0   0.1 99.0 99.00
2015 04 09 16 00  29  5.8  6.3 99.00 99.00 99.00 999 1012.0   0.6 999.0   0.0 99.0 99.00
2015 04 09 17 00  28  7.5  8.4 99.00 99.00 99.00 999 1010.8   0.5 999.0   0.0 99.0 99.00
2015 04 09 18 00  21  7.8  9.0 99.00 99.00 99.00 999 1010.1   0.7 999.0   0.2 99.0 99.00
2015 04 09 19 00  30  8.1  9.1 99.00 99.00 99.00 999 1009.3   0.8 999.0   0.3 99.0 99.00
2015 04 09 20 00  43  8.2  9.4 99.00 99.00 99.00 999 1009.1   0.8 999.0   0.3 99.0 99.00
2015 04 09 21 00  44  7.7  8.4 99.00 99.00 99.00 999 1009.0   0.7 999.0   0.3 99.0 99.00
2015 04 09 22 00  44  8.4 99.0 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.1 99.0 99.00
2015 04 09 23 00  57  9.7 10.8 99.00 99.00 99.00 999 1007.8   0.6 999.0   0.1 99.0 99.00
2015 04 10 00 00  63  8.4  9.5 99.00 99.00 99.00 999 1008.1   0.7 999.0   0.2 99.0 99.00
2015 04 10 01 00  67  8.7  9.9 99.00 99.00 99.00 999 1008.4   0.8 999.0   0.2 99.0 99.00
2015 04 10 02 00  66  7.6  8.7 99.00 99.00 99.00 999 1008.4   1.0 999.0   0.4 99.0 99.00
2015 04 10 03 00  45  6.8  7.4 99.00 99.00 99.00 999 1007.4   1.2 999.0   0.6 99.0 99.00
2015 04 10 04 00  34  5.3  5.9 99.00 99.00 99.00 999 1006.8   1.1 999.0   0.6 99.0 99.00
2015 04 10 05 00 327  3.4  3.9 99.00 99.00 99.00 999 1006.1   0.9 999.0   0.5 99.0 99.00
2015 04 10 06 00 299  5.5  6.1 99.00 99.00 99.00 999 1006.1   0.8 999.0   0.4 99.0 99.00
2015 04 10 07 00 287  5.9  6.5 99.00 99.00 99.00 999 1005.7   0.9 999.0   0.5 99.0 99.00
2015 04 10 08 00 279  6.9  7.6 99.00 99.00 99.00 999 1005.5   1.1 999.0   0.7 99.0 99.00
2015 04 10 09 00 280  6.4  6.9 99.00 99.00 99.00 999 1005.9   1.5 999.0   1.1 99.0 99.00
2015 04 10 10 00 272  5.9  6.2 99.00 99.00 99.00 999 1006.2   1.4 999.0   0.9 99.0 99.00
2015 04 10 11 00 309  4.7  5.6 99.00 99.00 99.00 999 1006.8   2.1 999.0   0.6 99.0 99.00
2015 04 10 12 00 295  4.7  5.3 99.00 99.00 99.00 999 1007.8   2.5 999.0  -0.4 99.0 99.00
2015 04 10 13 00 307  5.7  6.3 99.00 99.00 99.00 999 1008.6   1.9 999.0   0.0 99.0 99.00
2015 04 10 14 00 318  7.1  7.5 99.00 99.00 99.00 999 1009.2   2.2 999.0   0.1 99.0 99.00
2015 04 10 15 00 310  6.2  6.7 99.00 99.00 99.00 999 1010.2   2.7 999.0   0.5 99.0 99.00
2015 04 10 16 00 305  7.2  7.5 99.00 99.00 99.00 999 1011.0   4.2 999.0  -1.0 99.0 99.00
2015 04 10 17 00 272  3.7  4.7 99.00 99.00 99.00 999 1011.5   4.0 999.0  -0.1 99.0 99.00
2015 04 10 18 00 222  4.0  5.0 99.00 99.00 99.00 999 1011.9   4.0 999.0   1.2 99.0 99.00
2015 04 10 19 00 230  5.0  6.5 99.00 99.00 99.00 999 1012.4   5.6 999.0   1.1 99.0 99.00
2015 04 10 20 00 264  4.1  5.5 99.00 99.00 99.00 999 1013.0   6.5 999.0  -0.7 99.0 99.00
2015 04 10 21 00 333  8.1  9.4 99.00 99.00 99.00 999 1014.0   3.5 999.0   0.1 99.0 99.00
2015 04 10 22 00 333  7.2  7.6 99.00 99.00 99.00 999 1014.6   3.4 999.0  -0.1 99.0 99.00
2015 04 10 23 00 312  3.6  3.7 99.00 99.00 99.00 999 1014.9   4.0 999.0  -0.6 99.0 99.00
2015 04 11 00 00 221  2.6  3.1 99.00 99.00 99.00 999 1015.2   4.3 999.0  -0.5 99.0 99.00
2015 04 11 01 00 198  1.1  1.4 99.00 99.00 99.00 999 1015.7   5.5 999.0  -2.7 99.0 99.00
2015 04 11 02 00 172  1.7  1.8 99.00 99.00 99.00 999 1016.3   5.9 999.0  -2.9 99.0 99.00
2015 04 11 03 00 187  4.6  4.7 99.00 99.00 99.00 999 1016.7   5.0 999.0  -2.6 99.0 99.00
2015 04 11 04 00 197  4.0  4.5 99.00 99.00 99.00 999 1017.3   5.5 999.0  -3.0 99.0 99.00
2015 04 11 05 00 212  3.8  4.9 99.00 99.00 99.00 999 1017.9   2.4 999.0  -0.7 99.0 99.00
2015 04 11 06 00 207  4.3  4.9 99.00 99.00 99.00 999 1018.1   3.8 999.0  -2.1 99.0 99.00
2015 04 11 07 00 213  3.6  4.1 99.00 99.00 99.00 999 1018.1   3.4 999.0  -1.7 99.0 99.00
2015 04 11 08 00 233  3.9  4.0 99.00 99.00 99.00 999 1018.2   2.6 999.0  -1.1 99.0 99.00
2015 04 11 09 00 231  4.5  4.7 99.00 99.00 99.00 999 1018.4   3.1 999.0  -1.8 99.0 99.00
2015 04 11 10 00 221  4.4  4.8 99.00 99.00 99.00 999 1018.5   2.7 999.0  -1.5 99.0 99.00
2015 04 11 11 00 224  5.3  5.6 99.00 99.00 99.00 999 1018.7   3.3 999.0  -2.4 99.0 99.00
2015 04 11 12 00 224  5.0  5.4 99.00 99.00 99.00 999 1019.2   3.4 999.0  -2.9 99.0 99.00
2015 04 11 13 00 223  5.5  6.2 99.00 99.00 99.00 999 1019.6   3.8 999.0  -3.5 99.0 99.00
2015 04 11 14 00 223  4.8  5.8 99.00 99.00 99.00 999 1019.7   4.4 999.0  -3.2 99.0 99.00
2015 04 11 15 00 238  5.5  6.1 99.00 99.00 99.00 999 1019.5   5.8 999.0  -3.4 99.0 99.00
2015 04 11 16 00 241  4.4  5.0 99.00 99.00 99.00 999 1019.2   6.1 999.0  -3.0 99.0 99.00
2015 04 11 17 00 240  4.1  5.5 99.00 99.00 99.00 999 1018.5   8.0 999.0  -3.4 99.0 99.00
2015 04 11 18 00 238  3.4  4.8 99.00 99.00 99.00 999 1017.7   8.2 999.0  -2.9 99.0 99.00
2015 04 11 19 00 202  3.1  3.8 99.00 99.00 99.00 999 1016.7  11.3 999.0  -4.5 99.0 99.00
2015 04 11 20 00  94  1.0  1.1 99.00 99.00 99.00 999 1016.0  12.3 999.0  -4.3 99.0 99.00
2015 04 11 21 00  82  3.1  3.6 99.00 99.00 99.00 999 1014.9  10.9 999.0  -4.3 99.0 99.00
2015 04 11 22 00  85  5.6  5.8 99.00 99.00 99.00 999 1013.9  12.0 999.0  -4.8 99.0 99.00
2015 04 11 23 00 107  5.5  5.9 99.00 99.00 99.00 999 1013.1  12.5 999.0  -5.1 99.0 99.00
2015 04 12 00 00 139  3.4  3.7 99.00 99.00 99.00 999 1012.6  13.4 999.0  -3.3 99.0 99.00
2015 04 12 01 00 187  5.7  7.4 99.00 99.00 99.00 999 1012.3  14.7 999.0  -1.1 99.0 99.00
2015 04 12 02 00 194  6.2  8.0 99.00 99.00 99.00 999 1012.4  16.1 999.0  -0.1 99.0 99.00
2015 04 12 03 00 179  4.8  6.0 99.00 99.00 99.00 999 1012.7  14.8 999.0   0.4 99.0 99.00
2015 04 12 04 00 198  4.6  5.7 99.00 99.00 99.00 999 1012.7  14.0 999.0   0.7 99.0 99.00
2015 04 12 05 00 181  4.7  6.4 99.00 99.00 99.00 999 1012.0  12.8 999.0   0.8 99.0 99.00
2015 04 12 06 00 191  4.8  7.1 99.00 99.00 99.00 999 1011.0  12.1 999.0   1.3 99.0 99.00
2015 04 12 07 00 194  4.7  5.7 99.00 99.00 99.00 999 1010.8   9.4 999.0   1.6 99.0 99.00
2015 04 12 08 00 194  4.8  6.7 99.00 99.00 99.00 999 1010.0  12.5 999.0   1.3 99.0 99.00
2015 04 12 09 00 194  5.5  6.9 99.00 99.00 99.00 999 1009.7  12.6 999.0   1.3 99.0 99.00
2015 04 12 10 00 193  4.7  7.0 99.00 99.00 99.00 999 1009.4  11.6 999.0   1.5 99.0 99.00
2015 04 12 11 00 196  5.6  7.2 99.00 99.00 99.00 999 1009.4  12.1 999.0   1.6 99.0 99.00
2015 04 12 12 00 190  6.8  9.4 99.00 99.00 99.00 999 1009.4  11.9 999.0   1.8 99.0 99.00
2015 04 12 13 00 201  8.0 10.5 99.00 99.00 99.00 999 1009.1  12.3 999.0   2.4 99.0 99.00
2015 04 12 14 00 182  7.5 11.3 99.00 99.00 99.00 999 1008.2  13.2 999.0   2.6 99.0 99.00
2015 04 12 15 00 174  5.7  8.2 99.00 99.00 99.00 999 1007.5  14.9 999.0   2.9 99.0 99.00
2015 04 12 16 00 191  5.6  7.9 99.00 99.00 99.00 999 1006.6  17.2 999.0   3.4 99.0 99.00
2015 04 12 17 00 176  5.9  9.0 99.00 99.00 99.00 999 1005.5  18.2 999.0   3.7 99.0 99.00
2015 04 12 18 00 184  8.8 13.1 99.00 99.00 99.00 999 1004.2  19.3 999.0   4.1 99.0 99.00
2015 04 12 19 00 186  6.6  8.6 99.00 99.00 99.00 999 1003.4  20.9 999.0   3.2 99.0 99.00
2015 04 12 20 00 229  2.2  3.4 99.00 99.00 99.00 999 1002.8  17.0 999.0   2.7 99.0 99.00
2015 04 12 21 00 200  7.3  9.5 99.00 99.00 99.00 999 1001.9  18.4 999.0   4.0 99.0 99.00
2015 04 12 22 00 182  7.9 12.0 99.00 99.00 99.00 999 1001.4  21.5 999.0   5.1 99.0 99.00
2015 04 12 23 00 186  6.6  9.3 99.00 99.00 99.00 999 1001.2  21.0 999.0   5.9 99.0 99.00
2015 04 13 00 00 206  6.3  7.7 99.00 99.00 99.00 999 1002.0  15.9 999.0   5.5 99.0 99.00
2015 04 13 01 00 199  6.9  9.3 99.00 99.00 99.00 999 1002.4  19.6 999.0   6.8 99.0 99.00
2015 04 13 02 00 249 10.4 11.9 99.00 99.00 99.00 999 1004.9   8.0 999.0   8.0 99.0 99.00
2015 04 13 03 00 212  7.5  8.7 99.00 99.00 99.00 999 1004.4  11.5 999.0   8.7 99.0 99.00
2015 04 13 04 00 186  8.4 10.1 99.00 99.00 99.00 999 1003.6  15.2 999.0  10.4 99.0 99.00
2015 04 13 05 00 250  7.6  8.4 99.00 99.00 99.00 999 1005.5   8.4 999.0   8.4 99.0 99.00
2015 04 13 06 00 219  5.8  6.4 99.00 99.00 99.00 999 1005.1   9.7 999.0   9.4 99.0 99.00
2015 04 13 07 00 239  7.2  8.0 99.00 99.00 99.00 999 1003.7   8.0 999.0   7.9 99.0 99.00
2015 04 13 08 00 245  8.1  9.0 99.00 99.00 99.00 999 1005.2   4.6 999.0   4.4 99.0 99.00
2015 04 13 09 00 259  9.4 10.3 99.00 99.00 99.00 999 1006.1   5.6 999.0   4.6 99.0 99.00
2015 04 13 10 00 263  7.7  8.4 99.00 99.00 99.00 999 1006.6   4.5 999.0   4.1 99.0 99.00
2015 04 13 11 00 236  5.9  6.6 99.00 99.00 99.00 999 1006.9   5.1 999.0   4.7 99.0 99.00
2015 04 13 12 00 242 10.1 11.3 99.00 99.00 99.00 999 1007.9   4.4 999.0   3.8 99.0 99.00
2015 04 13 13 00 257  9.6 10.4 99.00 99.00 99.00 999 1009.0   4.6 999.0   2.6 99.0 99.00
2015 04 13 14 00 249  9.3 11.1 99.00 99.00 99.00 999 1009.3   4.3 999.0   2.2 99.0 99.00
2015 04 13 15 00 237 11.0 11.8 99.00 99.00 99.00 999 1009.8   5.6 999.0   1.9 99.0 99.00
2015 04 13 16 00 233  9.6 10.9 99.00 99.00 99.00 999 1010.4   6.1 999.0   1.6 99.0 99.00
2015 04 13 17 00 238 12.1 13.6 99.00 99.00 99.00 999 1010.8   6.5 999.0   0.0 99.0 99.00
2015 04 13 18 00 246 10.7 11.9 99.00 99.00 99.00 999 1011.5   6.0 999.0  -0.2 99.0 99.00
2015 04 13 19 00 258 10.8 12.2 99.00 99.00 99.00 999 1012.0   6.6 999.0  -1.3 99.0 99.00
2015 04 13 20 00 291  5.5  7.1 99.00 99.00 99.00 999 1012.8   6.9 999.0  -1.4 99.0 99.00
2015 04 13 21 00 258  7.0  8.2 99.00 99.00 99.00 999 1012.7   8.3 999.0  -2.8 99.0 99.00
2015 04 13 22 00 240  9.5 10.6 99.00 99.00 99.00 999 1013.1   6.7 999.0  -1.5 99.0 99.00
2015 04 13 23 00 250  9.8 11.1 99.00 99.00 99.00 999 1013.5   7.1 999.0  -1.9 99.0 99.00
2015 04 14 00 00 279  9.9 10.5 99.00 99.00 99.00 999 1014.7   8.0 999.0  -3.3 99.0 99.00
2015 04 14 01 00 290  8.2  9.9 99.00 99.00 99.00 999 1015.7   7.9 999.0  -3.1 99.0 99.00
2015 04 14 02 00 277  4.1  4.4 99.00 99.00 99.00 999 1016.6   9.1 999.0  -5.0 99.0 99.00
2015 04 14 03 00 229  6.8  7.6 99.00 99.00 99.00 999 1017.1   5.8 999.0  -2.0 99.0 99.00
2015 04 14 04 00 226  8.5  9.4 99.00 99.00 99.00 999 1017.6   6.8 999.0  -3.1 99.0 99.00
2015 04 14 05 00 237  9.9 11.1 99.00 99.00 99.00 999 1018.2   6.7 999.0  -3.7 99.0 99.00
2015 04 14 06 00 232  9.6 10.2 99.00 99.00 99.00 999 1018.8   6.5 999.0  -4.2 99.0 99.00
2015 04 14 07 00 242  9.3  9.8 99.00 99.00 99.00 999 1019.3   5.3 999.0  -2.3 99.0 99.00
2015 04 14 08 00 242 10.9 11.7 99.00 99.00 99.00 999 1019.9   5.6 999.0  -3.6 99.0 99.00
2015 04 14 09 00 242  9.0  9.7 99.00 99.00 99.00 999 1020.5   4.6 999.0  -2.7 99.0 99.00
2015 04 14 10 00 247  8.3  9.3 99.00 99.00 99.00 999 1021.0   4.3 999.0  -2.4 99.0 99.00
2015 04 14 11 00 232  8.2  9.5 99.00 99.00 99.00 999 1021.5   4.4 999.0  -3.2 99.0 99.00
2015 04 14 12 00 240  7.9  8.4 99.00 99.00 99.00 999 1022.0   4.6 999.0  -4.2 99.0 99.00
2015 04 14 13 00 238  7.7  8.3 99.00 99.00 99.00 999 1022.4   4.8 999.0  -5.1 99.0 99.00
2015 04 14 14 00 234  8.1  8.8 99.00 99.00 99.00 999 1023.1   5.0 999.0  -5.3 99.0 99.00
2015 04 14 15 00 233  8.0  8.5 99.00 99.00 99.00 999 1023.6   5.1 999.0  -4.4 99.0 99.00
2015 04 14 16 00 233  8.4  9.0 99.00 99.00 99.00 999 1023.6   6.7 999.0  -5.2 99.0 99.00
2015 04 14 17 00 229  6.0  8.1 99.00 99.00 99.00 999 1023.8   7.3 999.0  -3.3 99.0 99.00
2015 04 14 18 00 225  5.4  7.5 99.00 99.00 99.00 999 1023.4   8.8 999.0  -3.4 99.0 99.00
2015 04 14 19 00 227  6.8  8.2 99.00 99.00 99.00 999 1023.1  10.9 999.0  -6.7 99.0 99.00
